experiment_id,condition,n,mean_kill_rate,sd_kill_rate,mean_survival,sd_survival,mean_kills,mean_damage,mean_ammo_eff,mean_latency_p99
DOE-044,G07,20,29.944072842937327,5.1466889676498315,14.271428571428572,4.926994408260811,7.2,720.0,0.0,0.0012083000000000003
DOE-044,G08,20,44.879256150620456,4.306930782093025,19.56428571428571,7.0003460095548755,14.65,1465.0,0.0,0.0011187500000000004
DOE-044,G09,20,49.225103815809284,5.529584349897727,17.422857142857143,3.9458482715595777,14.15,1415.0,0.0,0.0011687000000000004
DOE-044,G10,20,44.66912504373848,6.739516949965976,25.759999999999998,10.27713259378126,18.65,1865.0,0.0,0.002039450000000001
DOE-044_gen2,gen2_G01,20,43.483597149144074,5.412344685803559,30.171428571428567,7.35398063291588,21.9,2190.0,0.0,0.0017916500000000005
DOE-044_gen2,gen2_G02,20,41.59991942136058,6.224385851886344,20.767142857142854,5.1026016404978325,14.25,1425.0,0.0,0.0015499000000000003
DOE-044_gen2,gen2_G03,20,41.26488079390507,5.251726549124505,24.82,6.140461851587842,17.05,1705.0,0.0,0.0014230500000000001
DOE-044_gen2,gen2_G04,20,39.50028381209712,4.934150286201214,32.379999999999995,12.705535892676307,21.1,2110.0,0.0,0.0015521000000000005
DOE-044_gen2,gen2_G05,20,42.56419494005086,7.259477689431679,24.231428571428573,7.3656146566055565,16.95,1695.0,0.0,0.0013604000000000005
DOE-044_gen2,gen2_G06,20,38.35713505776387,5.715921608822288,32.79142857142857,10.551686911117436,20.65,2065.0,0.0,0.0013645000000000003
DOE-044_gen2,gen2_G07,20,42.51397674278242,4.826360149775297,30.10285714285714,8.226756274315683,21.1,2110.0,0.0,0.0015187500000000001
DOE-044_gen2,gen2_G08,20,43.27966948573577,5.965612670080516,23.12,4.720752911967954,16.65,1665.0,0.0,0.0013438000000000002
DOE-044_gen2,gen2_G09,20,41.875012955508794,7.582557422412717,23.110000000000007,4.723843353221901,15.9,1590.0,0.0,0.0012396500000000001
DOE-044_gen2,gen2_G10,20,46.55612984379636,5.003168603465536,22.977142857142862,7.551121014222231,17.7,1770.0,0.0,0.0020332500000000003
DOE-044_gen3,gen3_G01,20,43.40312826416656,5.303708477277592,22.697142857142858,7.24503993446462,16.2,1620.0,0.0,0.0013729000000000002
DOE-044_gen3,gen3_G02,20,42.649817252310456,4.673913934434534,27.332857142857144,7.634132607307172,19.35,1935.0,0.0,0.0016667000000000001
DOE-044_gen3,gen3_G03,20,46.695784270731494,5.330019626875249,19.722857142857144,6.784959039886118,15.2,1520.0,0.0,0.002327000000000001
DOE-044_gen3,gen3_G04,20,35.50640319028086,6.143635631442892,23.215714285714284,8.310863957539578,13.75,1375.0,0.0,0.0015730000000000002
DOE-044_gen3,gen3_G05,20,43.12845472975444,4.628956608069254,32.33285714285715,8.760198414538557,22.95,2295.0,0.0,0.0024729500000000007
DOE-044_gen3,gen3_G06,20,39.85226433248668,5.590380119615245,30.494285714285713,12.042260351430848,20.2,2020.0,0.0,0.0016123499999999998
DOE-044_gen3,gen3_G07,20,40.55580497282209,5.306539016278264,27.052857142857142,9.118328351329744,18.25,1825.0,0.0,0.0013688500000000002
DOE-044_gen3,gen3_G08,20,39.533919668059,4.949214263689835,26.78571428571429,8.064879237866792,17.6,1760.0,0.0,0.0014375500000000005
DOE-044_gen3,gen3_G09,20,43.109854841010545,6.383260143830058,23.26571428571429,6.814403775714699,16.4,1640.0,0.0,0.0014749000000000001
DOE-044_gen3,gen3_G10,20,42.60943707506301,6.596518911360162,24.86,5.409153240157853,17.65,1765.0,0.0,0.002443700000000001
DOE-044_gen4,gen4_G01,20,41.114766333428975,6.278702199113583,32.06857142857143,9.152816004723714,21.45,2145.0,0.0,0.002564600000000001
DOE-044_gen4,gen4_G02,20,38.92057682964167,6.755661829194839,26.294285714285714,8.956143772751501,17.05,1705.0,0.0,0.002666750000000001
DOE-044_gen4,gen4_G03,20,34.858755597993664,7.754051923176318,26.97,9.36276178649637,15.25,1525.0,0.0,0.0024937000000000006
DOE-044_gen4,gen4_G04,20,41.70390920756977,8.201160836225235,32.64714285714285,11.29352646716015,21.75,2175.0,0.0,0.0023311000000000004
DOE-044_gen4,gen4_G05,20,40.10092105471985,5.755332114798649,34.29285714285714,12.224972680355805,22.65,2265.0,0.0,0.0012790000000000002
DOE-044_gen4,gen4_G06,20,36.646403597898185,5.588577913795194,28.671428571428567,11.468593456714856,17.6,1760.0,0.0,0.0015958
DOE-044_gen4,gen4_G07,20,45.80479227954507,6.3286362044644715,25.50428571428571,8.212522334426124,19.05,1905.0,0.0,0.0014730000000000004
DOE-044_gen4,gen4_G08,20,37.32804529159932,4.274274108277604,29.084285714285716,11.097933251240052,17.85,1785.0,0.0,0.0016519500000000003
DOE-044_gen4,gen4_G09,20,39.023417582936986,4.943938506910825,29.437142857142856,12.443277446005993,19.4,1940.0,0.0,0.0021374000000000002
DOE-044_gen4,gen4_G10,20,39.72205572638513,6.585731265992272,19.575714285714287,5.804196970336368,12.8,1280.0,0.0,0.0015729500000000005
DOE-044_gen5,gen5_G01,20,38.37442358673939,5.031119706289325,37.261428571428574,10.896321376908457,23.75,2375.0,0.0,0.00171035
DOE-044_gen5,gen5_G02,20,40.209513242273616,3.960413798237295,33.96571428571428,10.075089080425927,22.6,2260.0,0.0,0.0017582000000000003
DOE-044_gen5,gen5_G03,20,39.88379824261257,5.8109137702197335,31.889999999999997,12.77418272770913,21.1,2110.0,0.0,0.0016041500000000004
DOE-044_gen5,gen5_G04,20,38.572754014841216,5.0599108700878865,39.11142857142857,8.485235296979853,24.95,2495.0,0.0,0.0015854000000000003
DOE-044_gen5,gen5_G05,20,41.66893049715902,3.7640353267090694,36.621428571428574,8.745878268132264,25.25,2525.0,0.0,0.0018104500000000003
DOE-044_gen5,gen5_G06,20,40.65464896388653,6.433640854877955,27.43142857142857,8.207250468810328,18.45,1845.0,0.0,0.0014479500000000004
DOE-044_gen5,gen5_G07,20,40.9143284135324,2.8690314229215224,34.87428571428572,10.571027832274382,23.8,2380.0,0.0,0.00136665
DOE-044_gen5,gen5_G08,20,39.86011796954982,4.199276105089391,31.842857142857145,12.57969140620718,21.15,2115.0,0.0,0.00173315
DOE-044_gen5,gen5_G09,20,44.87559395259636,4.3869342734073395,27.740000000000002,10.00281335290963,20.4,2040.0,0.0,0.0025188500000000004
DOE-044_gen5,gen5_G10,20,47.009060428364876,5.73761650384355,18.591428571428573,5.485299953024529,14.4,1440.0,0.0,0.0023312500000000004
DOE-045,dodge_burst_3_sk1,30,36.58235676581451,3.71945111616191,46.44666666666667,9.72643541384629,28.233333333333334,2823.3333333333335,0.0,0.0017889000000000002
DOE-045,dodge_burst_3_sk3,30,38.07109593106766,5.672481671301493,25.526666666666664,7.629970474958931,16.333333333333332,1633.3333333333333,0.0,0.001236166666666667
DOE-045,dodge_burst_3_sk5,30,57.47835428036909,7.486540090215208,5.751428571428572,1.7007867534106262,5.533333333333333,553.3333333333334,0.0,0.0013958000000000006
DOE-045,random_5_sk1,30,35.500496861265255,4.3004451807986595,45.012380952380944,8.934430576720429,26.4,2640.0,0.0,0.0016375666666666672
DOE-045,random_5_sk3,30,40.85576726598688,5.547915188207011,23.190476190476186,6.116354023051951,15.566666666666666,1556.6666666666667,0.0,0.0016681000000000003
DOE-045,random_5_sk5,30,63.46664952407726,11.061626128713192,5.182857142857143,1.1892930738392682,5.6,560.0,0.0,0.0017529000000000008
DOE-045,survival_burst_sk1,30,35.26011461625493,4.153736259257725,42.69714285714285,12.09454567920963,25.066666666666666,2506.6666666666665,0.0,0.0013792333333333337
DOE-045,survival_burst_sk3,30,39.00566584029501,5.115657653574628,24.797142857142862,7.528289971463675,16.1,1610.0,0.0,0.0015307000000000003
DOE-045,survival_burst_sk5,30,56.28781492440764,9.620036710300157,5.708571428571429,1.7223684656882994,5.366666666666666,536.6666666666666,0.0,0.002843100000000001
